nct_id,phase,start_date,enrollment_type,name,official_title,brief_title,American Indian/ Alaska Native,Asian/ Asian Heritage,Black/ Black Heritage,Hawaiian/ Other Pacific Islander,Hispanic/ Latino,Middle Eastern,Mixed,Other,Unknown or Not Reported,White/ White Heritage
NCT03693300,Phase 2,16/04/2019,Actual,durvalumab,"A Phase II, Open-Label, Multi-Centre, International Safety Study of Durvalumab Following Sequential Chemotherapy and Radiation Therapy in Patients With Stage III, Unresectable Non-Small Cell Lung Cancer (PACIFIC 6)",A Study to Determine Safety of Durvalumab After Sequential Chemo Radiation in Patients With Unresectable Stage III Non-Small Cell Lung Cancer,,,,,2,,,212,46,208
NCT03693846,Phase 2,15/02/2019,Actual,nivolumab,A Phase II Study of Nivolumab and Ipilimumab in Mucinous Colorectal and Appendiceal Tumors,Nivolumab and Ipilimumab in Mucinous Colorectal and Appendiceal Tumors,0,0,3,0,,,0,,0,8
NCT03704467,Phase 1,04/03/2019,Actual,avelumab,"A Phase Ib Safety Run-in and Randomized Phase II, Open-label Study to Evaluate the Efficacy, Safety, Tolerability, and Pharmacokinetics of M6620 in Combination With Avelumab and Carboplatin in Comparison to Standard of Care Therapy in Participants With PARPi-resistant Recurrent Ovarian, Primary Peritoneal, or Fallopian Tube Cancer",Phase Ib/II Study of Carboplatin + M6620 + Avelumab in PARPi-resistant Ovarian Cancer,0,0,0,0,0,,0,3,0,3
NCT03713944,Phase 2,15/11/2018,Actual,atezolizumab,A Phase II Study of Carboplatin Plus Pemetrexed Plus Atezolizumab Plus Bevacizumab in Chemotherapy and Immunotherapy-na��ve Patients With Stage IV Non-squamous Non-small Cell Lung Cancer: Big Ten Cancer Research Consortium BTCRC-LUN17-139,Carboplatin Plus Pemetrexed Plus Atezolizumab Plus Bevacizumab in Chemotherapy and Immunotherapy-na��ve Patients With Stage IV Non-squamous Non-small Cell Lung Cancer,,3,5,,2,,1,28,1,20
NCT03717155,Phase 2,30/10/2018,Actual,avelumab,"A Phase IIa, Single-arm, Multicenter Study to Investigate the Clinical Activity and Safety of Avelumab in Combination With Cetuximab Plus Gemcitabine and Cisplatin in Participants With Advanced Squamous NSCLC",Study of Avelumab and Cetuximab Plus Gemcitabine and Cisplatin in Participants With NSCLC,0,0,0,0,,,0,,0,43
NCT03723915,Phase 2,14/11/2018,Actual,pembrolizumab,A Phase 2 Study of Pembrolizumab in Combination With Pelareorep in Patients With Advanced Pancreatic Adenocarcinoma,Pembrolizumab and Pelareorep in Treating Patients With Advanced Pancreatic Cancer,0,1,1,0,0,,0,12,3,9
NCT03724968,Phase 2,17/01/2019,Actual,nivolumab,A Phase II Two-Arm Open-Label Study of Nivolumab Plus Relatlimab or Ipilimumab in Metastatic Melanoma Stratified by MHC-II Expression,Nivolumab Plus Relatlimab or Ipilimumab in Metastatic Melanoma Stratified by MHC-II Expression,0,0,0,0,,,0,,0,4
NCT03729245,Phase 3,18/12/2018,Actual,nivolumab,A Phase 3 Randomized Open Label Study to Compare NKTR-214 Combined With Nivolumab to the Investigator's Choice of Sunitinib or Cabozantinib in Patients With Previously Untreated Advanced Renal Cell Carcinoma,A Study of Bempegaldesleukin (NKTR-214: BEMPEG) in Combination With Nivolumab Compared With the Investigator's Choice of a Tyrosine Kinase Inhibitor (TKI) Therapy (Either Sunitinib or Cabozantinib Monotherapy) for Advanced Metastatic Renal Cell Carcinoma (RCC),,,,,558,,,658,30,
NCT03730012,Phase 1/Phase 2,19/06/2019,Actual,atezolizumab,Phase 1/2 Study of ASP2215 (Gilteritinib) Combined With Atezolizumab in Patients With Relapsed or Treatment Refractory FLT3 Mutated Acute Myeloid Leukemia (AML),A Study of ASP2215 (Gilteritinib) Combined With Atezolizumab in Patients With Relapsed or Treatment Refractory FMS-like Tyrosine Kinase (FLT3) Mutated Acute Myeloid Leukemia (AML),0,0,4,0,0,,0,22,0,18
NCT03739138,Phase 1,18/12/2018,Actual,pembrolizumab,"A Phase 1/1b, Open-label Clinical Study of Intratumoral/Intralesional Administration of MK-4621/JetPEI as Monotherapy or in Combination With Pembrolizumab (MK-3475) in Participants With Advanced/Metastatic or Recurrent Solid Tumors",Intratumoral/Intralesional Administration of MK-4621/JetPEI��� With or Without Pembrolizumab in Participants With Advanced/Metastatic or Recurrent Solid Tumors (MK-4621-002),0,0,0,0,0,,0,36,40,44
NCT03759587,Phase 2,28/12/2018,Actual,niraparib,"A Phase 2, Multicenter, Open-label, Single-arm Study to Evaluate the Safety of Niraparib in Japanese Patients With Platinum-sensitive, Relapsed Ovarian, Fallopian Tube, or Primary Peritoneal Cancer Who Achieved CR or PR in the Last Chemotherapy Containing Platinum-based Anticancer Agents",Japan Phase 2 Study of Niraparib (Maintenance Therapy) in Participants With Relapsed Ovarian Cancer,0,19,0,0,,,0,,0,0
NCT03759600,Phase 2,26/12/2018,Actual,niraparib,"A Phase 2, Multicenter, Open-label, Single-arm Study to Evaluate the Safety and Efficacy of Niraparib in Japanese Patients With Advanced, Relapsed, High-grade Serous Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer Who Have Received 3 or 4 Previous Chemotherapy Regimens","Japan Phase 2 Study of Niraparib in Participants With Advanced, Relapsed Ovarian Cancer",0,20,0,0,,,0,,0,0
NCT03761056,Phase 2,29/01/2019,Actual,axicabtagene ciloleucel,A Phase 2 Multicenter Study Evaluating the Efficacy and Safety of Axicabtagene Ciloleucel as First-Line Therapy in Subjects With High-Risk Large B-Cell Lymphoma (ZUMA-12),Study to Evaluate the Efficacy and Safety of Axicabtagene Ciloleucel as First-Line Therapy in Participants With High-Risk Large B-Cell Lymphoma,1,1,1,,2,,,37,5,33
NCT03770455,Phase 2,25/01/2019,Actual,avelumab,PDL-1 Inhibition With Avelumab and Concurrent Second-generation ADT in African Americans With Castrate-resistant Metastatic Prostate Cancer,Avelumab Plus 2nd-generation ADT in African American Subjects With mCRPC,0,0,5,0,,,0,,0,0
NCT03775486,Phase 2,21/12/2018,Actual,durvalumab,"A Phase II Randomized, Multi-Center, Double-Blind, Global Study to Determine the Efficacy and Safety of Durvalumab Plus Olaparib Combination Therapy Compared With Durvalumab Monotherapy as Maintenance Therapy in Patients Whose Disease Has Not Progressed Following Standard of Care Platinum-Based Chemotherapy With Durvalumab in First Line Stage IV Non Small Cell Lung Cancer (ORION)",Study of Durvalumab+Olaparib or Durvalumab After Treatment With Durvalumab and Chemotherapy in Patients With Lung Cancer (ORION),0,164,4,0,10,,0,528,0,370
NCT03776864,Phase 2,26/09/2019,Actual,pembrolizumab,A Phase II Trial of Umbralisib and Pembrolizumab in Patients With Relapsed or Refractory Classical Hodgkin Lymphoma,Umbralisib and Pembrolizumab in Treating Patients With Relapsed or Refractory Classical Hodgkin Lymphoma,1,0,0,0,2,,0,4,0,5
NCT03781960,Phase 2,31/07/2019,Actual,nivolumab,Phase II Trial of Abemaciclib and Nivolumab for Subjects With Hepatocellular Carcinoma,Abemaciclib and Nivolumab for Subjects With Hepatocellular Carcinoma,0,2,1,0,0,,0,7,1,3
NCT03782064,Phase 2,22/02/2019,Actual,nivolumab,A Phase II Trial of Vaccination With Dendritic Cell (DC)/Myeloma Fusions in Combination With Nivolumab in Patients With Relapsed Multiple Myeloma,Dendritic Cell (DC)/Myeloma Fusions in Combination With Nivolumab in Patients With Relapsed Multiple Myeloma,,,,,1,,,1,0,
NCT03785925,Phase 2,29/04/2019,Actual,nivolumab,"A Phase 2, Single-Arm Study of Bempegaldesleukin (NKTR-214) in Combination With Nivolumab in Cisplatin Ineligible, Locally Advanced or Metastatic Urothelial Cancer Patients",A Single-Arm Study of Bempegaldesleukin (NKTR-214) Plus Nivolumab in Cisplatin Ineligible Patients Who Have Locally Advanced or Metastatic Urothelial Cancer,1,2,2,0,20,,0,155,25,171
NCT03787095,Phase 1/Phase 2,13/08/2019,Actual,cemiplimab,"Safety and Immunotherapeutic Activity of an Anti-PD-1 Antibody (Cemiplimab) in Participants With HIV-1 on Suppressive cART: A Phase I/II, Double-blind, Placebo-controlled, Ascending Multiple Dose Study",Safety and Immunotherapeutic Activity of an Anti-PD-1 Antibody (Cemiplimab) in Participants With HIV-1 on Suppressive cART,0,0,0,0,4,,2,6,0,8
NCT03789110,Phase 2,08/03/2019,Actual,nivolumab,NIMBUS: A Phase II Study of Nivolumab Plus Ipilimumab in Metastatic Hypermutated HER2-negative Breast Cancer,NIMBUS: Nivolumab Plus Ipilimumab in Metastatic Hypermutated HER2-negative Breast Cancer,0,1,0,0,,,2,,0,27
NCT03794544,Phase 2,08/03/2019,Actual,durvalumab,"A Phase 2 Open-label, Multicenter, Randomized, Multidrug Platform Study of Neoadjuvant Durvalumab Alone or in Combination With Novel Agents in Subjects With Resectable, Early-stage (I [> 2 cm] to IIIA) Non-small Cell Lung Cancer (NeoCOAST)",Neoadjuvant Durvalumab Alone or in Combination With Novel Agents in Resectable Non-Small Cell Lung Cancer,0,4,10,0,6,,0,162,4,150
NCT03811834,Phase 1,22/01/2019,Actual,mobocertinib,"A Phase 1 Study to Assess Absolute Bioavailability of TAK-788 and to Characterize Mass Balance, Pharmacokinetics, Metabolism, and Excretion of [14C]-TAK-788 in Male Healthy Subjects","A Study to Assess Absolute Bioavailability (ABA) of Mobocertinib (TAK-788) and to Characterize Mass Balance, Pharmacokinetics (PK), Metabolism, and Excretion of Carbon-14 ([14C])-Mobocertinib in Male Healthy Participants",0,0,1,1,2,,0,5,0,5
NCT03823131,Phase 2,02/05/2019,Actual,pembrolizumab,"The Trifecta Study: Optimizing Antitumor Immunity Using Plasmid Electroporation, Pembrolizumab, and Epacadostat","Optimizing Antitumor Immunity Using Plasmid Electroporation, Pembrolizumab, and Epacadostat",0,12,2,0,4,,0,24,0,14
NCT03824704,Phase 2,23/08/2019,Actual,nivolumab,"A Phase 2, Open-label Study to Evaluate Rucaparib in Combination With Nivolumab in Patients With Selected Solid Tumors (ARIES)",A Study to Evaluate Rucaparib in Combination With Nivolumab in Patients With Selected Solid Tumors (ARIES),0,0,0,0,0,,0,1,0,1
NCT03829332,Phase 3,13/03/2019,Actual,pembrolizumab,"A Phase 3, Randomized, Double-blind Trial of Pembrolizumab (MK-3475) With or Without Lenvatinib (E7080/MK-7902) in Participants With Treatment-na��ve, Metastatic Nonsmall Cell Lung Cancer (NSCLC) Whose Tumors Have a Tumor Proportion Score (TPS) Greater Than or Equal to 1% (LEAP-007)",Efficacy and Safety Study of Pembrolizumab (MK-3475) With or Without Lenvatinib (MK-7902/E7080) in Adults With Programmed Cell Death-Ligand 1 (PD-L1)-Positive Treatment-na��ve Nonsmall Cell Lung Cancer (NSCLC) (MK-7902-007/E7080-G000-314/LEAP-007),20,414,2,0,124,,12,1070,88,762
NCT03834519,Phase 3,02/05/2019,Actual,pembrolizumab,"A Phase 3, Randomized Open-label Study of Pembrolizumab (MK-3475) Plus Olaparib Versus Abiraterone Acetate or Enzalutamide in Participants With Metastatic Castration-resistant Prostate Cancer (mCRPC) Who Are Unselected for Homologous Recombination Repair Defects and Have Failed Prior Treatment With One Next-generation Hormonal Agent (NHA) and Chemotherapy (KEYLYNK-010)",Study of Pembrolizumab (MK-3475) Plus Olaparib Versus Abiraterone Acetate or Enzalutamide in Metastatic Castration-resistant Prostate Cancer (mCRPC) (MK-7339-010/KEYLYNK-010),2,322,10,4,206,,2,1320,70,1236
NCT03834623,Phase 2,14/05/2019,Actual,nivolumab,A Phase II Biomarker Trial of Avadomide (CC-122) in Combination With Nivolumab in Advanced Melanoma,Avadomide (CC-122) in Combination With Nivolumab in Advanced Melanoma,0,0,4,0,6,,0,40,0,42
NCT03850444,Phase 3,01/08/2016,Actual,pembrolizumab,"A Randomized, Open Label, Phase III Study of Overall Survival Comparing Pembrolizumab (MK-3475) Versus Platinum Based Chemotherapy in Treatment Na��ve Subjects With PD-L1 Positive Advanced or Metastatic Non-Small Cell Lung Cancer (Keynote 042)",Study of Pembrolizumab (MK-3475) Versus Platinum-Based Chemotherapy for Participants With Programmed Cell Death-Ligand 1 (PD-L1)-Positive Advanced or Metastatic Non-Small Cell Lung Cancer (MK-3475-042/KEYNOTE-042)-China Extension Study,0,524,0,0,,,0,,0,0
NCT03873493,Phase 2,14/01/2020,Actual,venetoclax,"A Prospective, Open-Label, Single-Arm, Phase 2, Multicenter Study Evaluating the Efficacy of Venetoclax Plus Ibrutinib in Subjects With T-Cell Prolymphocytic Leukemia",A Study Evaluating the Efficacy of Venetoclax Plus Ibrutinib in Participants With T-cell Prolymphocytic Leukemia,0,0,0,0,0,,0,14,0,14
NCT03874325,Phase 2,26/04/2019,Actual,durvalumab,A Phase II Trial With Safety Run-in of Neoadjuvant Therapy With an Aromatase Inhibitor in Combination With Durvalumab (MEDI4736) in Postmenopausal Patients With Hormone-Receptor-Positive Breast Cancer,Aromatase Inhibitor and Durvalumab in Postmenopausal Breast Cancer,0,0,1,0,1,,0,15,3,14
NCT03875092,Phase 3,21/04/2017,Actual,pembrolizumab,"A Randomized, Double-Blind, Phase III Study of Carboplatin-Paclitaxel/Nab-Paclitaxel Chemotherapy With or Without Pembrolizumab (MK-3475) in First Line Metastatic Squamous Non-small Cell Lung Cancer Subjects (KEYNOTE-407)",A Study of Carboplatin-Paclitaxel/Nab-Paclitaxel Chemotherapy With or Without Pembrolizumab (MK-3475) in Adults With First Line Metastatic Squamous Non-small Cell Lung Cancer (MK-3475-407/KEYNOTE-407)-China Extension Study,0,250,0,0,0,,0,250,0,0
NCT03875235,Phase 3,16/04/2019,Actual,durvalumab,"A Phase III Randomized, Double-Blind Placebo Controlled, Multi-Regional, International Study of Durvalumab in Combination With Gemcitabine Plus Cisplatin Versus Placebo in Combination With Gemcitabine Plus Cisplatin for Patients With First-Line Advanced Biliary Tract Cancers",Durvalumab or Placebo in Combination With Gemcitabine/Cisplatin in Patients With 1st Line Advanced Biliary Tract Cancer (TOPAZ-1),2,772,28,,,,,58,,510
NCT03892642,Phase 1/Phase 2,01/05/2019,Actual,avelumab,Phase Ib Study of Avelumab Plus Bacille Calmette-Guerin (BCG) in Patients With Non-muscle Invasive Bladder Cancer (ABC Trial),Avelumab Plus Bacille Calmette-Guerin (BCG) in Patients With Non-muscle Invasive Bladder Cancer,0,0,2,0,0,,0,18,0,16
NCT03894540,Phase 1,22/03/2019,Actual,pembrolizumab,"A Phase I, Open Label, Dose Escalation and Dose Expansion Study to Investigate the Safety, Pharmacokinetics, Pharmacodynamics and Anti-tumour Activity of IPN60090 as Single Agent and in Combination in Patients With Advanced Solid Tumours",Dose Escalation and Dose Expansion Study of IPN60090 in Patients With Advanced Solid Tumours,,2,2,2,8,,,42,,32
NCT03903640,Phase 2,14/10/2019,Actual,nivolumab,Phase II Study of Optune Device - TT Field Plus Nivolumab and Ipilimumab for Melanoma With Brain Metastasis,Optune Device - TT Field Plus Nivolumab and Ipilimumab for Melanoma With Brain Metastasis,0,0,0,0,0,,0,2,0,2
NCT03905135,Phase 1,07/06/2019,Actual,avelumab,A Phase 1 Study of Interleukin-15 in Combination With Avelumab (Bavencio) in Relapsed/Refractory Mature T-cell Malignancies,Interleukin-15 (IL-5) in Combination With Avelumab (Bavencio) in Relapsed/Refractory Mature T-cell Malignancies,0,4,6,0,0,,0,16,0,6
NCT03910439,Phase 2,17/10/2019,Actual,avelumab,A Phase II Pilot Study of Avelumab in Combination With Hypofractionated Radiotherapy in Patients With Relapsed Refractory Multiple Myeloma,Avelumab in Combination With Hypofractionated Radiotherapy in Patients With Relapsed Refractory Multiple Myeloma,0,0,1,0,0,,0,4,0,3
NCT03922477,Phase 1,08/10/2019,Actual,atezolizumab,"A Phase Ib, Open-Label Study Evaluating the Safety and Pharmacokinetics of Atezolizumab (Anti-PD-L1 Antibody) Administered in Combination With Hu5F9-G4 to Patients With Relapsed and/or Refractory Acute Myeloid Leukemia",A Study Evaluating the Safety and Pharmacokinetics of Atezolizumab Administered in Combination With Hu5F9-G4 to Patients With Relapsed and/or Refractory Acute Myeloid Leukemia,0,0,1,0,1,,0,12,1,11
NCT03927105,Phase 2,25/04/2019,Actual,nivolumab,Nivolumab and the Antagonistic CSF-1R Monoclonal Antibody Cabiralizumab (BMS-986227) in Patients With Relapsed/Refractory Peripheral T Cell Lymphoma,Nivolumab and the Antagonistic CSF-1R Monoclonal Antibody Cabiralizumab (BMS-986227) in Patients With Relapsed/Refractory Peripheral T Cell Lymphoma,0,0,0,0,0,,0,2,4,2
NCT03928327,Phase 1,02/05/2019,Actual,tak-788,A Phase 1 Study of Oral TAK-788 to Evaluate the Drug-Drug Interaction With Itraconazole and Rifampin in Healthy Adult Subjects,A Study to Evaluate Drug-Drug Interaction of TAK-788 With Itraconazole and Rifampin in Healthy Adult Participants,2,0,2,0,38,,0,10,0,44
NCT03933449,Phase 3,29/12/2016,Actual,pembrolizumab,"A Phase III Randomized Open-Label Study of Single Agent Pembrolizumab vs Physicians' Choice of Single Agent Docetaxel, Paclitaxel, or Irinotecan in Subjects With Advanced/Metastatic Adenocarcinoma and Squamous Cell Carcinoma of the Esophagus That Have Progressed After First-Line Standard Therapy (KEYNOTE-181)",Study of Pembrolizumab (MK-3475) Versus Investigator's Choice of Chemotherapy for Participants With Advanced Esophageal/Esophagogastric Junction Carcinoma That Progressed After First-Line Therapy (MK-3475-181/KEYNOTE-181)-China Extension Study,0,246,0,0,0,,0,246,0,0
NCT03964337,Phase 2,17/03/2020,Actual,cabozantinib,"A Phase II, Open-Label Randomized Study of Immediate Prostatectomy vs. Cabozantinib Followed by Prostatectomy in Men With High-Risk Prostate Cancer (SPARC)",Immediate Prostatectomy vs. Cabozantinib Followed by Prostatectomy in Men With High-Risk Prostate Cancer,0,0,0,0,0,,0,6,0,6
NCT03971474,Phase 2,28/05/2019,Actual,pembrolizumab,A Phase II Randomized Study of Ramucirumab Plus MK3475 (Pembrolizumab) Versus Standard of Care for Patients Previously Treated With Immunotherapy for Stage IV or Recurrent Non-Small Cell Lung Cancer (Lung-MAP Non-Matched Sub-Study),Ramucirumab and Pembrolizumab Versus Standard of Care in Treating Patients With Stage IV or Recurrent Non-small Cell Lung Cancer (A Lung-MAP Non-Match Treatment Trial),2,6,22,0,4,,2,264,8,236
NCT03988647,Phase 2,24/07/2019,Actual,pembrolizumab,A Phase 2 Study of Palliative Radiation Therapy and Anti-PD-1/PD-L1 Checkpoint Blockade in Patients With Metastatic Merkel Cell Carcinoma,Palliative RT & Anti-PD-1/PD-L1 Checkpoint Blockade in Metastatic Merkel Cell Carcinoma,0,0,0,0,0,,0,1,0,1
NCT04003610,Phase 2,14/05/2020,Actual,pembrolizumab,"A Phase 2, Open-Label, Randomized, Multicenter Study to Evaluate the Efficacy and Safety of Pemigatinib Plus Pembrolizumab Versus Pemigatinib Alone Versus Standard of Care as First-Line Treatment for Metastatic or Unresectable Urothelial Carcinoma in Cisplatin-Ineligible Participants Whose Tumors Express FGFR3 Mutation or Rearrangement (FIGHT-205)",Pemigatinib + Pembrolizumab vs Pemigatinib Alone vs Standard of Care for Urothelial Carcinoma (FIGHT-205),0,3,0,0,0,,0,5,1,3
NCT04034225,Phase 1/Phase 2,11/11/2019,Actual,pembrolizumab,"An Open-Label, Multi-Center Trial of SNS-301 Added to Pembrolizumab in Patients With Locally Advanced Unresectable or Metastatic/Recurrent Squamous Cell Carcinoma of the Head and Neck",Addition of SNS-301 to Checkpoint Inhibitor Treatment in Metastatic/Recurrent SCCHN,0,8,0,0,0,,4,50,2,36
